ID;OutcomeType;AnimalType;DaysUponOutcome;Sex;Neutered;isMix;nbrofColors;hasName
A707286;4;0;0.00821917808219178;1;1;1;2;1
A663070;0;0;0.02054794520547945;0;1;1;1;1
A717397;4;1;0.0009589041095890411;2;2;1;2;0
A681450;4;0;0.05;0;0;1;1;0
A694461;0;1;0.4;1;1;1;1;1
A685824;4;0;0.0410958904109589;2;2;1;2;0
A715825;3;1;0.045205479452054796;1;1;0;2;1
A707048;0;0;0.012328767123287671;1;1;1;1;1
A665969;4;0;0.1;2;2;1;1;0
A698842;0;1;0.15;0;1;1;2;1
A694841;4;1;0.0019178082191780822;0;0;1;2;0
A706433;4;1;0.1;1;1;1;2;1
A718388;4;0;0.1;0;1;1;1;0
A708072;4;0;0.0019178082191780822;1;0;1;1;0
A634836;3;1;0.15;1;1;0;2;1
A674916;0;1;0.05;1;1;1;1;1
A668361;0;1;0.05;1;1;1;2;1
A643153;0;1;0.05;0;1;1;2;1
A662436;0;0;0.02054794520547945;0;1;1;1;1
A675500;3;1;0.45;0;0;0;2;1
A699306;4;0;0.0019178082191780822;2;2;1;1;0
A670615;4;0;0.024657534246575342;2;2;1;1;0
A700140;4;0;0.0038356164383561643;1;0;1;1;0
A706562;4;0;0.012328767123287671;0;1;1;1;1
A670443;0;1;0.3;1;1;1;1;1
A697279;3;1;0.15;0;1;1;2;1
A691693;2;0;0.15;0;1;1;1;0
A706053;0;1;0.028767123287671233;1;1;1;2;1
A678566;4;1;0.00410958904109589;0;0;1;1;0
A672765;0;1;0.2;1;1;0;1;1
A703654;4;1;0.1;0;0;1;1;1
A668658;0;1;0.02054794520547945;0;1;1;2;1
A713226;0;0;0.01643835616438356;0;1;1;1;1
A637291;0;0;0.1;0;1;1;1;1
A705754;4;0;0.00821917808219178;1;1;1;2;1
A712183;0;1;0.05;1;1;1;1;0
A688917;3;1;0.7;1;0;0;2;1
A684226;3;1;0.15;1;1;1;2;1
A690724;0;0;0.00821917808219178;0;1;1;2;1
A693380;0;1;0.024657534246575342;0;1;1;1;1
A685482;0;0;0.012328767123287671;1;1;1;1;1
A675624;4;1;0.028767123287671233;0;0;0;2;0
A688970;4;1;0.1;1;1;0;2;1
A503371;3;1;0.35;0;1;0;1;1
A674569;0;1;0.1;0;1;0;2;1
A707088;4;1;0.25;0;1;1;2;0
A698364;3;1;0.02054794520547945;1;1;1;2;1
A691256;4;1;0.55;0;0;1;2;1
A680924;4;0;0.0028767123287671234;1;0;1;1;0
A677629;0;0;0.15;0;1;1;1;1
A682935;4;0;0.0019178082191780822;0;0;1;2;0
A669366;0;1;0.024657534246575342;1;1;1;2;0
A684295;0;1;0.1;0;1;1;1;1
A684299;0;1;0.4;0;1;1;2;1
A687667;4;1;0.0410958904109589;0;1;0;2;1
A710672;0;1;0.00821917808219178;0;1;0;2;1
A684882;0;1;0.1;0;1;1;2;0
A674069;4;1;0.15;1;1;0;2;1
A686959;4;0;0.00410958904109589;0;0;1;1;0
A699690;3;1;0.05;1;0;1;2;1
A685630;0;1;0.1;1;1;1;2;1
A687833;4;0;0.0028767123287671234;1;0;1;1;0
A692469;0;0;0.00821917808219178;0;0;1;1;1
A696317;0;1;0.03287671232876712;0;1;1;1;1
A709243;4;1;0.3;0;0;0;1;1
A715829;3;1;0.0410958904109589;1;1;1;2;1
A708007;4;0;0.05;1;0;1;1;0
A718437;3;1;0.25;0;1;1;2;1
A712923;4;0;0.1;1;0;1;1;0
A673039;4;0;0.0009589041095890411;1;0;1;1;0
A680360;0;1;0.2;0;1;0;2;1
A712631;4;0;0.0019178082191780822;1;0;1;2;0
A668806;3;1;0.4;0;1;1;2;1
A664880;3;1;0.03287671232876712;1;1;0;2;1
A677959;0;0;0.012328767123287671;0;1;1;1;0
A675894;2;0;0.35;0;1;1;1;1
A715827;3;1;0.05;1;1;1;1;1
A711548;4;1;0.01643835616438356;1;0;1;1;1
A695741;0;1;0.05;0;1;1;2;1
A693882;4;0;0.01643835616438356;1;1;1;2;1
A692229;3;1;0.15;1;1;0;2;1
A713809;3;1;0.3;1;1;1;2;1
A694911;1;0;0.1;0;1;1;1;0
A705252;4;1;0.012328767123287671;1;0;1;1;1
A612925;0;1;0.15;1;1;1;2;1
A670937;3;1;0.3;0;1;0;2;1
A680974;0;1;0.00821917808219178;1;1;0;2;0
A682514;4;1;0.2;0;1;1;1;1
A700684;1;1;0.5;1;1;1;2;1
A682703;4;0;0.2;1;1;1;1;1
A695638;0;1;0.00410958904109589;0;1;1;2;1
A709217;2;0;0.05;1;0;1;1;0
A685468;0;0;0.01643835616438356;0;1;1;1;1
A676111;3;1;0.15;1;1;1;2;1
A676814;0;1;0.1;1;1;1;1;1
A712666;0;1;0.05;1;1;1;2;0
A640710;3;1;0.05;1;1;0;2;1
A715142;3;1;0.1;1;1;1;1;1
A683686;3;1;0.05;0;1;1;2;1
A678119;4;0;0.0038356164383561643;1;0;1;2;0
A685526;4;0;0.1;1;1;1;2;1
A698159;0;1;0.05;1;1;1;1;0
A699292;4;0;0.0019178082191780822;1;0;1;2;1
A718031;0;0;0.01643835616438356;1;1;1;2;1
A669164;0;1;0.05;1;1;1;1;1
A708188;0;0;0.012328767123287671;1;1;1;1;1
A670624;4;0;0.02054794520547945;1;0;1;2;0
A705098;4;0;0.012328767123287671;1;0;1;2;0
A705632;4;1;0.00410958904109589;2;2;1;1;0
A667182;0;1;0.012328767123287671;0;1;0;2;1
A672647;0;0;0.01643835616438356;0;1;1;1;1
A707405;3;1;0.25;1;1;0;2;1
A705182;3;1;0.25;1;0;1;1;1
A719970;4;1;0.05;1;0;0;2;1
A718397;4;1;0.5;1;0;1;2;1
A719638;0;0;0.00821917808219178;0;0;1;1;1
A676129;3;1;0.01643835616438356;0;1;1;1;1
A701642;0;0;0.012328767123287671;0;1;1;1;1
A713148;0;1;0.03287671232876712;1;1;1;1;1
A685339;3;0;0.65;0;1;1;1;1
A669688;4;1;0.5;1;1;1;2;1
A673074;4;1;0.3;1;1;0;2;1
A663286;3;0;0.00821917808219178;1;1;1;2;1
A663707;4;0;0.012328767123287671;0;1;1;2;1
A666821;0;0;0.0410958904109589;0;1;0;1;1
A688582;2;1;0.15;0;0;1;2;1
A680650;4;1;0.05;0;1;0;2;1
A704661;4;0;0.0009589041095890411;2;2;1;1;0
A664303;4;0;0.0410958904109589;1;0;1;1;0
A711541;3;1;0.5;1;1;1;2;1
A597023;2;1;0.1;1;1;1;2;1
A718403;4;1;0.00821917808219178;0;0;1;1;0
A675180;4;0;0.0009589041095890411;1;0;1;2;0
A696587;4;0;0.05;0;0;1;2;1
A669148;4;0;0.05;0;0;1;1;1
A654642;0;1;0.05;0;1;1;2;1
A714943;3;1;0.1;1;1;1;1;1
A685613;0;0;0.00410958904109589;1;1;1;1;1
A717620;4;0;0.05;1;1;1;2;1
A680183;0;1;0.15;1;1;1;2;1
A702601;4;0;0.05;1;0;1;1;0
A703371;0;1;0.1;0;1;1;2;1
A686629;0;1;0.00821917808219178;0;1;1;2;1
A716857;4;0;0.028767123287671233;0;1;1;1;1
A691846;0;1;0.15;1;1;1;1;1
A651249;2;1;0.15;0;1;0;2;1
A668897;3;1;0.05;0;0;1;2;1
A498842;2;1;0.4;1;0;0;2;1
A709161;4;0;0.05;0;0;1;2;1
A691432;4;0;0.25;1;1;1;2;0
A665491;3;1;0.05;1;0;1;1;1
A697467;4;0;0.03287671232876712;2;2;1;1;0
A681274;4;0;0.0028767123287671234;1;0;1;1;0
A708519;0;0;0.15;0;1;1;1;1
A719420;4;0;0.05;0;1;1;1;1
A677526;4;0;0.0028767123287671234;0;0;1;2;0
A700961;0;0;0.01643835616438356;1;1;1;2;1
A673909;0;1;0.3;0;1;1;1;1
A716098;4;1;0.5;1;1;1;2;1
A717722;0;0;0.01643835616438356;1;1;1;1;1
A674709;4;1;0.65;1;1;1;2;1
A687051;4;0;0.01643835616438356;0;0;1;1;0
A691732;0;1;0.15;1;1;1;2;1
A701121;0;1;0.00821917808219178;1;1;0;1;1
A686994;0;0;0.03287671232876712;0;1;1;1;1
A706272;0;0;0.00821917808219178;1;1;1;1;1
A676815;4;1;0.4;0;0;1;2;1
A713216;0;0;0.15;1;1;1;2;1
A686553;0;1;0.05;1;1;1;1;1
A684619;4;0;0.0028767123287671234;0;0;1;1;0
A681239;3;1;0.2;1;1;0;2;1
A690624;0;0;0.15;1;1;1;1;1
A714117;0;1;0.2;1;1;1;1;1
A683039;4;0;0.0028767123287671234;0;0;1;1;0
A718000;0;0;0.00821917808219178;1;1;1;1;0
A719509;4;1;0.1;1;1;0;2;1
A677836;0;0;0.012328767123287671;0;1;1;2;0
A713613;2;0;0.0038356164383561643;0;0;1;1;0
A707658;0;0;0.00821917808219178;0;1;1;2;1
A693045;2;0;0.3;1;0;0;2;0
A711604;0;0;0.00821917808219178;1;1;1;1;1
A716315;3;1;0.25;1;1;1;2;1
A671093;4;0;0.02054794520547945;1;1;1;1;1
A709167;4;0;0.0028767123287671234;1;0;1;1;0
A683730;4;0;0.05;0;0;1;1;1
A693329;4;1;0.03287671232876712;1;1;1;1;1
A712391;0;0;0.01643835616438356;1;1;1;1;0
A695986;0;1;0.05;0;1;1;2;1
A669450;2;0;0.00410958904109589;2;2;1;1;0
A674819;4;1;0.05;0;0;0;2;1
A714050;4;0;0.00410958904109589;1;0;1;2;1
A694218;0;0;0.03287671232876712;0;1;1;1;1
A702344;4;0;0.05;2;2;1;1;0
A680740;0;0;0.1;0;1;1;1;1
A685827;2;1;0.00410958904109589;1;0;1;2;1
A708614;0;0;0.25;1;1;1;2;1
A691508;4;0;0.00410958904109589;0;0;1;1;1
A679997;4;1;0.05;0;1;0;1;1
A594400;0;1;0.3;0;1;1;1;1
A705798;4;0;0.00410958904109589;1;0;1;1;0
A680536;0;0;0.00410958904109589;0;0;1;2;1
A575214;0;1;0.35;0;1;1;2;1
A718674;4;1;0.1;0;1;1;2;1
A671863;4;1;0.1;1;1;1;2;1
A720034;4;1;0.1;1;1;0;2;1
A685500;4;0;0.05;0;0;1;1;0
A679752;0;0;0.00821917808219178;1;1;1;2;1
A676712;3;1;0.2;0;1;1;1;1
A709301;4;0;0.00410958904109589;0;0;1;1;1
A719927;0;1;0.45;0;1;1;2;1
A710829;0;1;0.1;0;1;0;1;0
A687338;4;0;0.0038356164383561643;0;0;1;2;0
A664782;4;1;0.024657534246575342;0;0;0;1;1
A717518;0;1;0.00821917808219178;0;1;1;2;1
A669908;0;1;0.15;0;1;1;1;1
A515677;4;1;0.35;0;1;1;1;1
A691479;0;1;0.35;0;1;1;1;1
A706212;0;0;0.02054794520547945;0;1;1;1;1
A677984;4;1;0.1;0;1;1;2;1
A704265;0;1;0.05;1;1;1;2;1
A676134;3;1;0.012328767123287671;0;0;0;1;1
A717508;4;1;0.15;0;1;1;2;1
A680957;0;1;0.2;1;1;0;2;1
A681827;2;1;0.15;1;1;1;2;1
A702669;1;0;0.000136986301369863;2;2;1;1;0
A702492;0;0;0.00821917808219178;0;1;1;2;1
A671644;3;1;0.4;1;0;1;2;1
A706846;0;1;0.00410958904109589;1;1;0;2;1
A707751;3;1;0.3;1;0;1;1;1
A709213;3;0;0.02054794520547945;1;1;1;2;1
A710113;3;0;0.5;0;1;1;2;1
A668042;3;1;0.02054794520547945;0;1;1;2;1
A604955;0;1;0.2;0;1;1;2;1
A683497;0;1;0.05;1;1;0;2;1
A691571;4;0;0.1;0;1;1;1;1
A679016;4;0;0.0028767123287671234;0;0;1;2;1
A680487;4;0;0.05;0;0;1;1;0
A714511;0;1;0.25;0;1;1;1;1
A684786;4;1;0.0410958904109589;1;0;0;2;1
A691529;4;0;0.01643835616438356;1;1;1;2;1
A678308;4;1;0.00821917808219178;1;1;1;1;0
A689022;4;0;0.1;1;0;1;1;0
A668387;4;0;0.00821917808219178;1;0;1;1;1
A709905;1;0;0.00410958904109589;0;0;1;1;0
A713485;0;0;0.045205479452054796;0;1;1;1;1
A687054;4;1;0.1;0;1;1;2;1
A686871;4;0;0.02054794520547945;0;0;1;1;0
A693967;0;1;0.4;0;1;1;2;1
A688091;4;0;0.00410958904109589;0;0;1;1;0
A701076;0;0;0.00410958904109589;1;1;1;2;1
A660136;0;0;0.012328767123287671;1;1;1;1;1
A701965;4;0;0.1;0;1;1;2;0
A706052;0;0;0.00821917808219178;0;1;1;1;1
A695630;0;1;0.1;0;1;1;2;0
A677050;4;0;0.05;0;0;1;2;0
A662227;0;0;0.5;0;1;1;1;1
A674573;0;1;0.00821917808219178;0;1;1;2;1
A713385;0;1;0.0410958904109589;1;1;1;2;1
A677898;0;0;0.05;0;1;1;2;1
A678486;4;1;0.2;1;1;1;2;1
A713249;4;1;0.1;1;1;1;2;1
A697732;0;0;0.012328767123287671;0;1;1;1;0
A672216;3;1;0.1;1;1;0;2;1
A680121;0;1;0.012328767123287671;0;1;1;2;1
A707663;3;1;0.03287671232876712;0;1;1;2;1
A695703;0;1;0.05;1;1;0;1;1
A671547;2;1;0.1;0;1;1;2;1
A703589;0;0;0.00410958904109589;0;1;1;1;1
A665212;0;1;0.2;1;1;1;2;1
A702990;0;0;0.00821917808219178;0;0;1;1;1
A678723;4;0;0.0028767123287671234;1;0;1;1;0
A702473;0;0;0.3;0;1;1;1;1
A687029;4;0;0.0028767123287671234;1;0;1;1;0
A708408;4;0;0.0009589041095890411;2;2;1;1;0
A683865;0;0;0.00821917808219178;0;1;1;1;1
A676725;4;1;0.012328767123287671;0;0;1;2;0
A689257;0;1;0.1;0;1;1;2;1
A713905;3;1;0.012328767123287671;1;1;0;1;1
A678303;4;1;0.15;1;0;1;1;0
A577582;3;1;0.25;0;1;0;2;1
A684487;0;1;0.045205479452054796;0;1;1;2;1
A684700;0;1;0.00821917808219178;1;1;0;2;0
A718141;3;1;0.3;1;1;1;1;1
A711144;3;1;0.8;0;1;1;2;1
A675069;2;0;0.5;0;1;1;2;1
A706940;0;1;0.1;0;1;1;2;1
A698898;0;1;0.15;0;1;1;2;1
A691881;0;1;0.35;1;1;1;2;1
A688593;0;1;0.6;0;0;1;2;1
A714708;0;1;0.05;1;1;0;2;1
A699245;4;1;0.25;1;0;0;2;1
A642946;0;0;0.1;0;1;1;2;1
A718970;3;0;0.03287671232876712;0;1;1;2;1
A704861;0;0;0.00821917808219178;0;1;1;1;1
A686221;0;0;0.00821917808219178;1;1;1;2;1
A674738;0;0;0.00821917808219178;1;0;1;1;1
A664519;2;1;0.3;1;0;1;1;0
A702560;0;0;0.00821917808219178;1;1;1;1;1
A713282;4;0;0.4;1;1;1;1;1
A701490;4;0;0.0028767123287671234;2;2;1;2;0
A703899;0;1;0.1;0;1;1;2;1
A659043;0;1;0.3;0;1;1;1;1
A719411;4;1;0.1;0;0;0;2;1
A703915;0;1;0.1;1;1;1;2;1
A719372;3;1;0.05;0;1;1;2;1
A693213;0;1;0.03287671232876712;1;1;0;2;1
A720774;0;1;0.05;0;1;1;2;1
A682529;4;0;0.25;0;1;1;1;1
A709232;0;0;0.03287671232876712;1;1;1;1;0
A694738;3;1;0.15;0;1;0;2;1
A712068;3;1;0.05;0;1;1;2;1
A718101;0;0;0.024657534246575342;0;1;1;1;1
A706035;4;0;0.0008219178082191781;2;2;1;2;0
A674672;3;1;0.000136986301369863;0;0;1;2;0
A588582;3;1;0.25;0;1;0;2;1
A674808;3;1;0.03287671232876712;1;0;1;2;1
A695360;0;1;0.05;1;1;1;2;1
A688931;4;1;0.1;1;1;1;2;0
A688399;4;1;0.35;1;1;1;1;1
A672072;3;1;0.3;0;1;1;2;1
A716384;3;0;0.25;0;1;1;2;1
A683645;0;1;0.00821917808219178;1;1;1;2;1
A696237;0;1;0.2;1;1;1;2;1
A711963;4;0;0.024657534246575342;1;1;1;2;1
A719923;0;0;0.01643835616438356;1;1;1;2;1
A708774;2;1;0.3;0;0;1;1;1
A672695;4;0;0.15;2;2;1;2;0
A694237;2;1;0.15;1;0;1;1;1
A719820;4;1;0.05;0;1;1;2;1
A701660;0;0;0.00821917808219178;1;0;1;1;1
A676443;3;1;0.1;1;1;1;1;1
A685278;4;0;0.00410958904109589;0;0;1;2;1
A707136;4;1;0.1;0;0;1;2;1
A708452;3;1;0.1;1;1;1;2;1
A702543;0;1;0.1;0;1;1;1;1
A661699;4;0;0.012328767123287671;0;1;1;1;0
A704675;0;1;0.012328767123287671;0;1;0;2;1
A715294;3;1;0.05;1;1;0;1;1
A668689;0;1;0.024657534246575342;0;1;1;1;1
A603621;3;1;0.25;1;1;1;1;1
A673664;4;0;0.1;2;2;1;1;0
A716629;4;0;0.1;1;0;1;1;0
A669982;0;1;0.05;0;1;1;2;1
A682836;0;0;0.05;1;1;1;1;0
A714607;0;1;0.35;1;1;1;2;1
A668198;0;1;0.1;0;1;1;2;1
A665073;4;1;0.012328767123287671;0;0;1;2;1
A687410;0;1;0.05;1;1;1;2;0
A704704;3;1;0.05;1;1;1;2;1
A534548;0;1;0.3;0;1;1;2;1
A683577;0;1;0.00821917808219178;0;1;1;1;1
A683303;2;0;0.00410958904109589;1;0;1;1;0
A716817;2;1;0.4;0;1;1;1;1
A688568;0;0;0.00821917808219178;1;1;1;1;1
A677582;0;1;0.05;1;1;0;1;1
A674167;0;1;0.05;1;1;1;2;1
A673382;3;1;0.1;0;1;1;1;1
A677562;4;0;0.1;0;0;1;1;0
A673464;0;1;0.05;0;1;0;1;1
A719663;0;0;0.25;1;1;1;2;1
A712780;3;1;0.00821917808219178;1;0;1;1;1
A695251;4;0;0.1;1;1;1;1;0
A686504;0;1;0.028767123287671233;0;1;0;1;1
A691342;0;0;0.35;1;1;1;1;1
A669511;0;0;0.01643835616438356;1;1;1;1;0
A706890;3;1;0.55;1;1;1;1;1
A714557;2;0;0.00410958904109589;2;2;1;1;0
A711717;3;1;0.1;1;1;1;2;1
A706072;4;1;0.1;1;0;0;2;1
A689346;4;0;0.00410958904109589;1;0;1;2;1
A679864;4;0;0.2;1;1;1;1;1
A713634;4;1;0.2;0;0;0;2;1
A699748;0;1;0.1;0;1;1;2;1
A664597;4;1;0.01643835616438356;0;0;1;2;1
A714062;0;0;0.00821917808219178;0;1;1;2;1
A685595;2;1;0.05;1;1;1;1;1
A713831;3;1;0.35;0;1;1;2;1
A699937;4;1;0.4;1;1;1;1;1
A693551;2;1;0.65;1;1;0;2;1
A665586;4;0;0.00821917808219178;1;0;0;2;1
A681550;4;1;0.25;0;1;1;2;0
A691343;0;1;0.00821917808219178;0;1;1;2;0
A676830;0;1;0.05;1;1;1;1;1
A684200;3;1;0.0028767123287671234;0;0;1;2;0
A684236;0;1;0.00821917808219178;1;1;1;2;1
A711388;4;1;0.1;1;1;1;2;1
A712741;0;1;0.05;0;1;1;2;1
A704072;4;0;0.0028767123287671234;1;0;1;2;0
A718260;3;1;0.2;1;1;1;2;1
A702610;4;1;0.01643835616438356;1;0;1;1;1
A706496;1;0;0.0006849315068493151;2;2;1;2;0
A696607;0;1;0.2;0;1;1;1;1
A693710;0;1;0.0410958904109589;1;1;1;2;1
A704989;4;0;0.1;0;0;1;1;1
A688068;4;0;0.02054794520547945;0;0;1;1;0
A668588;0;1;0.1;1;1;0;2;0
A671759;0;1;0.05;0;1;1;1;1
A703406;4;0;0.0019178082191780822;0;0;1;2;0
A696014;2;1;0.0410958904109589;1;0;0;2;0
A700371;4;1;0.024657534246575342;1;0;1;2;1
A652261;4;1;0.045205479452054796;0;1;0;2;1
A665714;4;0;0.1;0;1;1;2;1
A666317;0;1;0.00821917808219178;1;1;1;2;1
A667080;4;1;0.35;1;1;1;1;1
A673674;4;0;0.05;1;0;1;1;0
A700466;3;1;0.1;1;1;1;1;1
A667439;4;1;0.1;1;1;1;2;1
A693794;0;1;0.00410958904109589;0;1;1;2;0
A678493;4;0;0.0028767123287671234;0;0;1;1;0
A691729;4;0;0.1;0;0;1;1;0
A705945;4;1;0.00410958904109589;0;1;1;2;1
A690609;0;1;0.03287671232876712;1;1;1;2;1
A706574;4;0;0.0019178082191780822;0;0;1;2;0
A678962;4;0;0.0028767123287671234;1;0;1;2;0
A659039;0;0;0.1;1;1;1;1;1
A715065;3;1;0.05;0;1;1;1;1
A697584;0;1;0.00821917808219178;0;1;0;1;1
A662137;0;1;0.05;1;1;1;2;1
A674879;4;1;0.00821917808219178;1;1;0;1;0
A701205;3;1;0.05;1;1;1;1;1
A669193;3;1;0.05;0;0;1;2;1
A706037;4;0;0.0008219178082191781;2;2;1;2;0
A700782;0;1;0.05;1;1;1;1;1
A711335;0;1;0.25;1;1;1;2;1
A700858;3;1;0.75;0;1;1;1;1
A677605;2;1;0.55;1;1;0;2;1
A709681;4;0;0.0019178082191780822;1;0;1;1;0
A689195;4;1;0.1;1;1;1;2;0
A681075;3;1;0.05;1;1;1;1;1
A685645;4;1;0.024657534246575342;1;0;1;2;0
A697649;0;1;0.05;0;1;0;1;1
A693270;0;1;0.00410958904109589;1;1;0;2;1
A697413;2;0;0.1;0;0;1;1;1
A688710;3;1;0.25;1;1;1;2;1
A684577;3;1;0.4;1;1;1;1;1
A688617;4;0;0.0028767123287671234;1;0;1;1;0
A676345;2;1;0.15;1;1;0;2;1
A718340;4;1;0.1;0;1;1;2;1
A702311;4;0;0.05;0;0;1;1;0
A682854;3;1;0.75;0;1;1;1;1
A688192;3;0;0.25;1;1;1;1;1
A701856;4;1;0.01643835616438356;0;1;1;2;1
A704400;0;1;0.2;1;1;0;1;1
A687061;0;1;0.012328767123287671;0;1;1;2;1
A715719;3;1;0.1;1;0;0;2;0
A665890;0;1;0.00821917808219178;1;1;1;1;1
A711260;0;1;0.00410958904109589;0;1;0;2;0
A690469;0;1;0.05;0;1;0;1;1
A679348;0;1;0.03287671232876712;0;1;1;1;0
A711843;4;0;0.1;0;0;1;1;0
A659832;0;1;0.02054794520547945;1;1;0;1;1
A694914;4;0;0.05;2;2;1;2;0
A700252;3;1;0.05;1;1;1;2;1
A692077;4;1;0.2;0;1;1;1;1
A701401;4;1;0.2;0;0;0;2;1
A683509;4;0;0.00410958904109589;1;0;1;1;1
A667724;4;1;0.00821917808219178;1;1;1;2;1
A678623;4;1;0.1;0;1;1;2;0
A685677;0;1;0.4;1;1;1;2;1
A664242;3;1;0.00821917808219178;0;1;1;2;1
A699769;4;1;0.00410958904109589;1;0;1;2;1
A378818;3;1;0.5;0;1;1;1;1
A696631;3;1;0.15;0;0;0;2;1
A666933;4;0;0.15;0;1;1;1;1
A669228;4;0;0.01643835616438356;2;2;1;2;0
A716787;0;0;0.00821917808219178;0;1;1;1;1
A703983;4;1;0.05;0;1;1;2;1
A673508;0;1;0.05;0;1;1;2;1
A704669;2;0;0.012328767123287671;2;2;1;1;0
A679516;4;1;0.5;0;1;0;2;1
A690297;2;0;0.05;0;1;1;1;0
A709297;0;1;0.1;1;1;1;2;1
A707943;0;1;0.00410958904109589;0;1;1;2;1
A702050;4;0;0.0009589041095890411;2;2;1;1;0
A671094;4;1;0.01643835616438356;0;1;1;2;1
A720612;3;1;0.5;0;1;1;2;1
A712327;0;0;0.00821917808219178;0;0;1;2;1
A683001;0;0;0.00821917808219178;0;1;1;1;1
A681506;0;1;0.15;1;1;1;2;1
A693215;4;1;0.25;0;1;0;2;1
A610320;0;0;0.25;1;1;1;1;1
A671439;2;1;0.7;0;1;1;2;1
A705127;4;0;0.0028767123287671234;0;0;1;1;0
A649385;2;1;0.2;0;1;1;2;1
A707297;0;1;0.00821917808219178;0;1;0;2;1
A708368;0;1;0.012328767123287671;0;1;0;2;1
A705907;4;1;0.045205479452054796;0;1;1;2;1
A717944;0;1;0.036986301369863014;0;1;1;2;1
A689010;0;1;0.1;0;1;1;2;1
A711537;4;1;0.02054794520547945;0;0;1;1;0
A667405;4;1;0.35;1;1;1;1;0
A688983;0;1;0.1;1;1;0;1;1
A709171;2;0;0.05;0;0;1;2;0
A682041;4;0;0.012328767123287671;1;1;1;2;1
A706328;0;1;0.15;1;1;1;2;1
A536132;4;1;0.3;0;1;1;2;1
A655545;0;0;0.03287671232876712;1;1;1;2;1
A707253;4;1;0.15;1;1;1;2;1
A680731;2;0;0.5;2;2;1;2;1
A704613;4;0;0.0009589041095890411;2;2;1;2;0
A695214;0;1;0.4;0;1;1;2;1
A678271;0;0;0.012328767123287671;0;1;1;1;0
A686261;4;1;0.05;1;1;1;2;1
A682548;0;1;0.1;1;1;1;2;1
A679262;4;0;0.0028767123287671234;1;0;1;2;0
A695531;3;1;0.3;1;1;1;1;1
A686014;4;1;0.00821917808219178;0;0;0;1;0
A680357;0;0;0.00821917808219178;1;1;1;2;1
A673929;3;0;0.2;0;1;1;1;0
A714472;0;0;0.01643835616438356;1;1;1;1;1
A693312;4;1;0.1;1;0;1;1;0
A714282;4;1;0.25;0;1;1;1;1
A699815;0;1;0.02054794520547945;0;1;1;2;1
A697198;4;0;0.25;0;1;1;2;1
A663168;3;1;0.05;1;1;1;1;1
A709658;3;1;0.7;1;1;0;2;1
A719219;0;1;0.1;0;1;1;1;1
A704278;0;1;0.1;0;1;1;2;1
A706081;3;1;0.1;1;1;1;1;1
A693752;4;1;0.00821917808219178;1;0;0;2;1
A672091;2;1;0.1;0;0;0;2;0
A716800;0;0;0.00821917808219178;1;1;1;2;1
A707478;0;1;0.4;0;1;1;2;1
A720195;4;1;0.15;0;1;1;2;1
A705839;4;1;0.024657534246575342;0;0;0;2;0
A686185;4;0;0.00821917808219178;1;0;1;2;1
A706470;0;0;0.00821917808219178;0;1;1;2;0
A693453;0;0;0.00821917808219178;1;1;1;2;1
A717179;4;1;0.0009589041095890411;2;2;1;1;0
A704552;0;0;0.00821917808219178;1;1;1;2;1
A695954;2;1;0.25;0;0;1;2;0
A669126;4;1;0.15;0;1;1;2;1
A693323;0;1;0.05;1;1;1;2;1
A691194;0;1;0.05;1;1;0;1;0
A430953;3;1;0.5;1;1;0;1;1
A675009;0;1;0.25;0;1;0;2;1
A708399;4;0;0.0028767123287671234;1;0;1;2;0
A688141;4;1;0.01643835616438356;0;0;0;2;1
A684411;0;1;0.15;1;1;1;2;1
A676940;2;1;0.35;1;0;1;2;1
A668530;2;1;0.1;0;0;0;2;0
A716704;4;0;0.01643835616438356;0;0;0;2;0
A707383;4;1;0.012328767123287671;1;0;0;1;1
A695308;3;1;0.65;0;1;0;2;1
A703362;0;0;0.00821917808219178;1;1;1;1;1
A688413;4;0;0.0019178082191780822;0;0;1;2;0
A668677;1;0;0.01643835616438356;2;2;1;1;0
A614225;4;1;0.1;1;1;0;1;1
A662615;0;1;0.1;1;1;1;2;1
A665000;4;1;0.0009589041095890411;1;0;1;2;0
A697063;3;1;0.05;1;1;1;2;1
A692626;0;0;0.00821917808219178;1;1;1;2;1
A692325;4;0;0.0019178082191780822;0;0;1;1;0
A696286;3;1;0.2;0;1;1;2;1
A685139;0;1;0.012328767123287671;0;1;1;2;0
A691946;4;0;0.00821917808219178;0;0;1;1;1
A693616;3;1;0.65;1;0;1;1;1
A685617;4;0;0.00410958904109589;1;0;1;1;0
A710639;4;0;0.4;1;1;1;1;0
A672352;0;1;0.1;1;1;1;2;1
A718413;4;0;0.036986301369863014;1;1;1;1;0
A701718;3;1;0.15;1;0;0;1;1
A711812;4;1;0.15;1;0;0;2;0
A720338;3;1;0.15;0;1;1;1;1
A668882;0;0;0.1;1;1;1;1;1
A692838;0;0;0.00410958904109589;0;1;0;2;1
A594793;3;1;0.4;1;1;1;2;1
A713303;4;0;0.0038356164383561643;1;0;1;2;0
A702744;3;1;0.01643835616438356;1;0;1;1;1
A688991;4;1;0.15;1;0;0;2;1
A694573;0;1;0.03287671232876712;0;1;1;2;1
A685720;0;1;0.012328767123287671;0;1;1;1;0
A687900;4;0;0.00821917808219178;1;0;1;2;1
A704287;3;1;0.55;1;0;1;2;1
